mobley_3682850.pqr -3.19085
mobley_3686115.pqr -3.10348
mobley_3690931.pqr -2.54764
mobley_3709920.pqr 2.33978
mobley_3715043.pqr -2.56703
mobley_3727287.pqr -7.70803
mobley_3738859.pqr 0.740226
mobley_3746675.pqr -1.00473
mobley_3761215.pqr -0.574444
mobley_3762186.pqr -1.38311
mobley_3775790.pqr -2.31487
mobley_3777264.pqr -8.43913
mobley_3802803.pqr -2.12569
mobley_3843583.pqr -7.15087
mobley_3867265.pqr -3.77384
mobley_3968043.pqr -3.22784
mobley_3968739.pqr -5.5199
mobley_3969312.pqr -5.31384
mobley_397645.pqr -5.05235
mobley_3976574.pqr -2.59
mobley_3980099.pqr -1.59966
mobley_3982371.pqr -4.21666
mobley_3999471.pqr -1.14971
mobley_4013838.pqr -2.11109
mobley_4035953.pqr -5.4481
mobley_4039055.pqr -14.699
mobley_4043951.pqr 1.46041
mobley_4043987.pqr 2.34462
mobley_4059279.pqr -5.11088
mobley_4149784.pqr -5.00793
mobley_4177472.pqr 2.41431
mobley_4188615.pqr -7.24523
mobley_4193752.pqr -4.6225
mobley_4218209.pqr -7.35921
mobley_4219614.pqr -1.09878
mobley_4252724.pqr -0.216707
mobley_4287564.pqr -4.96656
mobley_4291494.pqr -5.64226
mobley_430089.pqr 0.375423
mobley_4305650.pqr -4.40698
mobley_4338603.pqr -12.7274
mobley_4364398.pqr -0.142538
mobley_4371692.pqr -16.0648
mobley_4375719.pqr 2.81726
mobley_4395315.pqr -5.57017
mobley_4434915.pqr -0.567071
mobley_4463913.pqr -7.81905
mobley_4465023.pqr -1.58374
mobley_4479135.pqr -2.6631
mobley_4483973.pqr -0.724339
mobley_4494568.pqr -1.08663
mobley_4506634.pqr 0.736852
mobley_4553008.pqr -1.60231
mobley_4561957.pqr 2.04397
mobley_4584540.pqr -4.7434
mobley_4587267.pqr -22.5047
mobley_4603202.pqr -4.98006
mobley_4609460.pqr -9.61
mobley_4613090.pqr -9.17464
mobley_4620651.pqr -3.8208
mobley_4630641.pqr -4.38188
mobley_4639255.pqr -10.2154
mobley_4678740.pqr -0.157097
mobley_4683624.pqr -5.12133
mobley_4687447.pqr -7.24782
mobley_468867.pqr -1.93859
mobley_4690963.pqr -4.08958
mobley_4694328.pqr -2.16333
mobley_4699732.pqr -1.91256
mobley_4715906.pqr 2.0703
mobley_4759887.pqr 1.3506
mobley_4762983.pqr 1.88402
mobley_4780078.pqr -5.07957
mobley_4792268.pqr -8.96362
mobley_4845722.pqr 0.740188
mobley_4850657.pqr -9.34169
mobley_486214.pqr -8.77556
mobley_4883284.pqr -5.40238
mobley_4884177.pqr -4.41861
mobley_4893032.pqr -3.90089
mobley_4924862.pqr -3.46643
mobley_49274.pqr 0.796587
mobley_4934872.pqr -6.01361
mobley_4936555.pqr -9.0256
mobley_4964807.pqr -8.47186
mobley_4983965.pqr 0.39826
mobley_5003962.pqr -12.2513
mobley_5006685.pqr -3.14276
mobley_5026370.pqr -8.31284
mobley_5052949.pqr 1.02436
mobley_5056289.pqr -1.71277
mobley_5063386.pqr -10.1749
mobley_5072416.pqr -6.82336
mobley_5076071.pqr -6.99077
mobley_5079234.pqr -2.59802
mobley_5094777.pqr -1.12808
mobley_5110043.pqr -2.39904
mobley_511661.pqr 0.523721
mobley_5123639.pqr -2.61162
mobley_5157661.pqr 1.75318
mobley_5200358.pqr -9.03768
mobley_5220185.pqr -7.14591
mobley_525934.pqr -0.364978
mobley_5263791.pqr -2.47181
mobley_52782.pqr -7.8555
mobley_5282042.pqr -5.62005
mobley_5286200.pqr -1.73982
mobley_5310099.pqr 1.66878
mobley_5311804.pqr -6.42277
mobley_5326154.pqr -3.48933
mobley_5346580.pqr -2.79663
mobley_5347550.pqr -1.10932
mobley_5371840.pqr -5.5931
mobley_5390332.pqr -3.39293
mobley_5393242.pqr -10.7023
mobley_5445548.pqr -0.523025
mobley_5449201.pqr 1.98138
mobley_5456566.pqr 0.646113
mobley_5467162.pqr -4.97685
mobley_5471704.pqr -3.06409
mobley_547634.pqr -2.53649
mobley_5494918.pqr 2.93803
mobley_5499659.pqr -7.36834
mobley_550662.pqr -5.45924
mobley_5510474.pqr -3.16477
mobley_5518547.pqr -5.08095
mobley_5520946.pqr -1.75492
mobley_5538249.pqr -2.3234
mobley_5561855.pqr -2.87056
mobley_5571660.pqr -5.00541
mobley_5600967.pqr -9.22382
mobley_5616693.pqr -1.84565
mobley_5627459.pqr -2.85653
mobley_5631798.pqr -5.34968
mobley_5665561.pqr -2.49026
mobley_5690766.pqr 1.24393
mobley_5692472.pqr -3.15466
mobley_5708811.pqr -9.63719
mobley_5732611.pqr -9.3376
mobley_5747188.pqr -4.33727
mobley_5747981.pqr -8.18555
mobley_5759258.pqr -3.01855
mobley_5760563.pqr -7.4398
mobley_5816127.pqr -7.53624
mobley_5852491.pqr 1.78368
mobley_5857.pqr -6.34872
mobley_5880265.pqr -7.03698
mobley_588781.pqr 0.145959
mobley_5890803.pqr -2.57108
mobley_590519.pqr -0.752234
mobley_5917842.pqr -5.89725
mobley_5935995.pqr 2.04738
mobley_5948990.pqr -8.65508
mobley_5952846.pqr 1.03342
mobley_5973402.pqr -3.09007
mobley_5977084.pqr -4.72064
mobley_6006813.pqr -2.46107
mobley_6055410.pqr -13.4876
mobley_6060301.pqr -0.380633
mobley_6081058.pqr -2.97766
mobley_6082662.pqr -9.72809
mobley_6091882.pqr 0.821829
mobley_6102880.pqr -4.02958
mobley_6115639.pqr -11.8161
mobley_6175884.pqr -5.00532
mobley_6190089.pqr -2.18176
mobley_6195751.pqr -9.88973
mobley_6198745.pqr -12.6393
mobley_6201330.pqr -8.57705
mobley_6232400.pqr -8.3462
mobley_6235784.pqr -0.0453705
mobley_6239320.pqr -17.6828
mobley_6248915.pqr -0.00730733
mobley_6250025.pqr 1.14509
mobley_6257907.pqr -5.54474
mobley_6266306.pqr -5.73852
mobley_627267.pqr 0.523229
mobley_628086.pqr -4.17257
mobley_628951.pqr -3.74514
mobley_6303022.pqr -4.54803
mobley_6309289.pqr -2.89253
mobley_632905.pqr -7.34625
mobley_6334915.pqr -11.992
mobley_6338073.pqr -8.93484
mobley_6353617.pqr -8.45328
mobley_6358463.pqr -1.91092
mobley_6359135.pqr 0.944102
mobley_6359156.pqr -2.6889
mobley_63712.pqr -1.96277
mobley_637522.pqr -4.55744
mobley_6416775.pqr 2.20358
mobley_6430250.pqr -0.48298
mobley_6456034.pqr -2.21412
mobley_646007.pqr -3.4979
mobley_6474572.pqr -0.467877
mobley_6497672.pqr -3.93168
mobley_6522117.pqr -10.6511
mobley_6571751.pqr 1.21238
mobley_6619554.pqr -2.75453
mobley_6620221.pqr -10.4759
mobley_6632459.pqr -3.24306
mobley_664966.pqr -0.0667414
mobley_667278.pqr -2.03529
mobley_6688723.pqr -7.64047
mobley_6714389.pqr -2.02662
mobley_6727159.pqr -9.17524
mobley_6733657.pqr -3.01885
mobley_6739648.pqr -4.27852
mobley_6743808.pqr -5.20607
mobley_676247.pqr 2.64568
mobley_6794076.pqr -8.7282
mobley_6804509.pqr -0.815437
mobley_6812653.pqr 2.18986
mobley_6843802.pqr -3.30647
mobley_6854178.pqr -3.71982
mobley_6861308.pqr -9.06243
mobley_6896128.pqr 2.51909
mobley_6911232.pqr -1.29096
mobley_6917738.pqr -3.13285
mobley_6929123.pqr -5.01888
mobley_6935906.pqr -3.13728
mobley_6973347.pqr -3.94968
mobley_6978427.pqr -2.90341
mobley_6981465.pqr -3.45626
mobley_6988468.pqr -4.63614
mobley_7009711.pqr -5.40789
mobley_7010316.pqr -3.13974
mobley_7015518.pqr -1.73128
mobley_7017274.pqr -4.69257
mobley_7039935.pqr -7.10313
mobley_7047032.pqr -0.213058
mobley_7066554.pqr -6.21981
mobley_7099614.pqr -0.680189
mobley_7106722.pqr 2.1352
mobley_7142697.pqr -0.561779
mobley_7150646.pqr -1.08425
mobley_7157427.pqr 0.714926
mobley_7176248.pqr -2.57626
mobley_7176290.pqr -8.49376
mobley_718988.pqr -0.0735249
mobley_7200804.pqr -3.36818
mobley_7203421.pqr -7.01392
mobley_7227357.pqr -1.80257
mobley_7239499.pqr -5.90534
mobley_7261305.pqr -9.52375
mobley_7295828.pqr -3.51015
mobley_7298388.pqr -4.12391
mobley_7326706.pqr -9.24118
mobley_7326982.pqr -3.41075
mobley_7360181.pqr -2.7929
mobley_7364468.pqr -3.41574
mobley_7375018.pqr -1.624
mobley_7378987.pqr -13.5082
mobley_7393673.pqr -7.25259
mobley_7415647.pqr -9.88401
mobley_7417968.pqr -6.13159
mobley_7455579.pqr -3.63069
mobley_7463408.pqr -7.21377
mobley_7463799.pqr -5.50001
mobley_7497999.pqr -5.48386
mobley_7532833.pqr -4.96907
mobley_7542832.pqr -0.352327
mobley_755351.pqr -7.43895
mobley_7573149.pqr -3.57014
mobley_7578802.pqr 0.858485
mobley_7599023.pqr -1.44299
mobley_7608435.pqr -2.68716
mobley_7608462.pqr -1.62985
mobley_7610437.pqr -1.58444
mobley_766666.pqr -0.354441
mobley_7676709.pqr -2.7438
mobley_7688753.pqr -9.1346
mobley_7690440.pqr -0.245632
mobley_7708038.pqr 0.296887
mobley_7732703.pqr 2.43488
mobley_7735340.pqr -9.06722
mobley_7754849.pqr -13.8448
mobley_7758918.pqr -8.97296
mobley_7768165.pqr -1.03163
mobley_7769613.pqr 0.0241654
mobley_7774695.pqr -4.97269
mobley_778352.pqr 1.24462
mobley_7794077.pqr -14.4746
mobley_7814642.pqr -1.35859
mobley_7829570.pqr -2.69936
mobley_7859387.pqr -2.37805
mobley_7860938.pqr -0.977508
mobley_7869158.pqr -2.36385
mobley_7893124.pqr -0.343057
mobley_7912193.pqr -8.37475
mobley_7913234.pqr -3.61077
mobley_7943327.pqr -3.10745
mobley_7977115.pqr -1.47232
mobley_7983227.pqr -2.61554
mobley_7988076.pqr -10.1893
mobley_8006582.pqr 1.56806
mobley_8011706.pqr -5.49561
mobley_8048190.pqr -8.65282
mobley_8052240.pqr -10.8391
mobley_8057732.pqr -5.67392
mobley_8117218.pqr -4.90811
mobley_8118832.pqr -4.28499
mobley_8124669.pqr -7.4364
mobley_8127829.pqr -0.748282
mobley_819018.pqr -3.45986
mobley_8191186.pqr -0.29212
mobley_8207196.pqr -11.1577
mobley_820789.pqr -9.60377
mobley_8208692.pqr -1.18551
mobley_8221999.pqr -4.1298
mobley_8260524.pqr -0.169451
mobley_8311303.pqr -2.21355
mobley_8311321.pqr -0.320098
mobley_8320545.pqr -3.10408
mobley_8337722.pqr -1.78186
mobley_8337977.pqr -2.90429
mobley_8426916.pqr -1.86755
mobley_8427539.pqr -7.67168
mobley_8436428.pqr 2.31219
mobley_8449031.pqr -1.14769
mobley_8467917.pqr 1.91633
mobley_8492526.pqr -2.77449
mobley_8514745.pqr -2.80667
mobley_8522124.pqr 0.97643
mobley_8525830.pqr 0.953224
mobley_852937.pqr -5.30964
mobley_8558116.pqr -4.56993
mobley_8573194.pqr -3.00616
mobley_8578590.pqr -8.40352
mobley_859464.pqr -3.00997
mobley_8614858.pqr 2.4032
mobley_8668219.pqr 2.2233
mobley_8685905.pqr 0.929192
mobley_8691603.pqr -5.4018
mobley_8705848.pqr -0.943819
mobley_8713762.pqr -2.01905
mobley_8723116.pqr -5.68179
mobley_8739734.pqr -2.85476
mobley_8746821.pqr -4.61909
mobley_8754702.pqr -3.96949
mobley_8764620.pqr -8.15684
mobley_8765203.pqr 0.566375
mobley_8772587.pqr 0.738478
mobley_8785107.pqr -1.35293
mobley_8789465.pqr -2.57752
mobley_8789864.pqr -9.93756
mobley_8798016.pqr -8.54641
mobley_8809190.pqr -0.260548
mobley_8809274.pqr -1.08327
mobley_8823527.pqr -2.39799
mobley_8827942.pqr -4.18358
mobley_8861672.pqr -4.60603
mobley_8882696.pqr -2.12318
mobley_8883511.pqr -4.75764
mobley_8885088.pqr 0.712602
mobley_8899867.pqr -3.32766
mobley_8916409.pqr -13.9611
mobley_8966374.pqr -7.57313
mobley_8983100.pqr -0.134953
mobley_900088.pqr 0.761466
mobley_9007496.pqr -10.068
mobley_9015240.pqr 1.38253
mobley_9028462.pqr -0.970342
mobley_902954.pqr -2.62101
mobley_9029594.pqr 0.526704
mobley_9055303.pqr 1.24229
mobley_9073553.pqr 0.0643906
mobley_9100956.pqr 1.95342
mobley_9112978.pqr 1.27629
mobley_9114381.pqr -9.04241
mobley_9121449.pqr 0.11171
mobley_9139060.pqr 2.18554
mobley_9185328.pqr -1.02081
mobley_9197172.pqr 2.09568
mobley_9201263.pqr -9.58663
mobley_9209581.pqr -2.45749
mobley_9246215.pqr 0.878448
mobley_9246351.pqr -0.126857
mobley_9257453.pqr -5.75799
mobley_9281946.pqr -9.54779
mobley_929676.pqr 0.910408
mobley_9407874.pqr -2.32862
mobley_9414831.pqr -2.85862
mobley_9434451.pqr -0.00815737
mobley_9460824.pqr -6.61081
mobley_9478823.pqr -0.927437
mobley_9507933.pqr -4.47248
mobley_9510785.pqr -1.84572
mobley_951560.pqr -7.19666
mobley_9534740.pqr -18.0083
mobley_9557440.pqr -14.8265
mobley_9565165.pqr -3.82433
mobley_9571888.pqr -8.61806
mobley_9617923.pqr -1.91201
mobley_9624458.pqr -1.89843
mobley_9626434.pqr -7.06972
mobley_9653690.pqr -3.11516
mobley_967099.pqr -2.83293
mobley_9671033.pqr -2.72329
mobley_9705941.pqr -0.584482
mobley_9717937.pqr -2.95728
mobley_9729792.pqr -0.991159
mobley_9733743.pqr -0.793
mobley_9740891.pqr -5.0522
mobley_9741965.pqr -5.72353
mobley_9794857.pqr -1.20827
mobley_9821936.pqr -0.21089
mobley_9838013.pqr -2.47779
mobley_9883303.pqr 2.29173
mobley_9897248.pqr -3.43729
mobley_9913368.pqr -0.59588
mobley_9942801.pqr -0.421314
mobley_994483.pqr -0.0625732
mobley_9974966.pqr 0.499588
mobley_9979854.pqr -4.16738
